name,accession_id,collection_date,location,Lineage,Institute
hCoV-19/Germany/SH-RKI-I-1004854/2022,EPI_ISL_15451708,09/10/2022,Europe / Germany / Schleswig-Holstein,BQ.1,
hCoV-19/Germany/SH-RKI-I-1004862/2022,EPI_ISL_15451716,04/10/2022,Europe / Germany / Schleswig-Holstein,BQ.1,
hCoV-19/Germany/BB-RKI-I-1005834/2022,EPI_ISL_15451948,11/10/2022,Europe / Germany / Brandenburg,BQ.1,
hCoV-19/Germany/RP-RKI-I-1005911/2022,EPI_ISL_15452014,07/10/2022,Europe / Germany / Rhineland-Palatinate,BQ.1,
hCoV-19/Germany/RP-RKI-I-1005930/2022,EPI_ISL_15452033,08/10/2022,Europe / Germany / Rhineland-Palatinate,BQ.1,
hCoV-19/Germany/RP-RKI-I-1005946/2022,EPI_ISL_15452049,08/10/2022,Europe / Germany / Rhineland-Palatinate,BQ.1,
hCoV-19/Germany/RP-RKI-I-1005965/2022,EPI_ISL_15452068,08/10/2022,Europe / Germany / Rhineland-Palatinate,BQ.1,
hCoV-19/Germany/RP-RKI-I-1005968/2022,EPI_ISL_15452071,08/10/2022,Europe / Germany / Rhineland-Palatinate,BQ.1,
hCoV-19/Germany/RP-RKI-I-1006004/2022,EPI_ISL_15452106,08/10/2022,Europe / Germany / Rhineland-Palatinate,BQ.1,
hCoV-19/Germany/HE-RKI-I-1006242/2022,EPI_ISL_15452250,02/10/2022,Europe / Germany / Hesse,BQ.1,
hCoV-19/Germany/BY-RKI-I-1006460/2022,EPI_ISL_15452409,06/10/2022,Europe / Germany / Bavaria,BQ.1,
hCoV-19/Germany/NW-RKI-I-1006495/2022,EPI_ISL_15452443,13/10/2022,Europe / Germany / North Rhine-Westphalia,BQ.1,
hCoV-19/Germany/HH-RKI-I-1006534/2022,EPI_ISL_15452479,09/10/2022,Europe / Germany / Hamburg,BQ.1,
hCoV-19/Germany/HH-RKI-I-1006544/2022,EPI_ISL_15452488,09/10/2022,Europe / Germany / Hamburg,BQ.1,
hCoV-19/Germany/BB-RKI-I-1006616/2022,EPI_ISL_15452530,14/10/2022,Europe / Germany / Brandenburg,BQ.1,
hCoV-19/Germany/BB-RKI-I-1006631/2022,EPI_ISL_15452544,15/10/2022,Europe / Germany / Brandenburg,BQ.1,
hCoV-19/Germany/BB-RKI-I-1006684/2022,EPI_ISL_15452592,15/10/2022,Europe / Germany / Brandenburg,BQ.1,
hCoV-19/Germany/NW-RKI-I-1006715/2022,EPI_ISL_15452623,13/10/2022,Europe / Germany / North Rhine-Westphalia,BQ.1,
hCoV-19/Singapore/13371/2022,EPI_ISL_15452678,12/10/2022,Asia / Singapore,BQ.1,
hCoV-19/Singapore/13385/2022,EPI_ISL_15452692,12/10/2022,Asia / Singapore,BQ.1,
hCoV-19/Singapore/13490/2022,EPI_ISL_15452798,10/10/2022,Asia / Singapore,BQ.1,
hCoV-19/Singapore/13515/2022,EPI_ISL_15452823,14/10/2022,Asia / Singapore,BQ.1,
hCoV-19/Iceland/L-1842/2022,EPI_ISL_15452921,17/10/2022,Europe / Iceland,BQ.1,
hCoV-19/Iceland/L-1872/2022,EPI_ISL_15452951,11/10/2022,Europe / Iceland,BQ.1,
hCoV-19/Iceland/L-1896/2022,EPI_ISL_15452975,17/10/2022,Europe / Iceland,BQ.1,
hCoV-19/Iceland/L-1901/2022,EPI_ISL_15452980,17/10/2022,Europe / Iceland,BQ.1,
hCoV-19/Iceland/L-1903/2022,EPI_ISL_15452982,18/10/2022,Europe / Iceland,BQ.1,
hCoV-19/Iceland/L-1905/2022,EPI_ISL_15452984,18/10/2022,Europe / Iceland,BQ.1,
hCoV-19/Denmark/DCGC-597569/2022,EPI_ISL_15453014,16/10/2022,Europe / Denmark / Syddanmark,BQ.1,
hCoV-19/Denmark/DCGC-597571/2022,EPI_ISL_15453016,14/10/2022,Europe / Denmark / Syddanmark,BQ.1,
hCoV-19/Denmark/DCGC-597573/2022,EPI_ISL_15453018,16/10/2022,Europe / Denmark / Hovedstaden,BQ.1,
hCoV-19/Denmark/DCGC-597584/2022,EPI_ISL_15453029,16/10/2022,Europe / Denmark / Hovedstaden,BQ.1,
hCoV-19/Denmark/DCGC-597600/2022,EPI_ISL_15453045,15/10/2022,Europe / Denmark / Hovedstaden,BQ.1,
hCoV-19/Denmark/DCGC-597635/2022,EPI_ISL_15453079,14/10/2022,Europe / Denmark / Nordjylland,BQ.1,
hCoV-19/Denmark/DCGC-597780/2022,EPI_ISL_15453222,15/10/2022,Europe / Denmark / Nordjylland,BQ.1,
hCoV-19/Denmark/DCGC-597788/2022,EPI_ISL_15453230,13/10/2022,Europe / Denmark / Syddanmark,BQ.1,
hCoV-19/Denmark/DCGC-597933/2022,EPI_ISL_15453375,14/10/2022,Europe / Denmark / Syddanmark,BQ.1,
hCoV-19/Denmark/DCGC-598000/2022,EPI_ISL_15453442,16/10/2022,Europe / Denmark / Sjaelland,BQ.1,
hCoV-19/Denmark/DCGC-598043/2022,EPI_ISL_15453485,13/10/2022,Europe / Denmark / Syddanmark,BQ.1,
hCoV-19/Denmark/DCGC-598098/2022,EPI_ISL_15453539,16/10/2022,Europe / Denmark / Sjaelland,BQ.1,
hCoV-19/Denmark/DCGC-598106/2022,EPI_ISL_15453547,16/10/2022,Europe / Denmark / Hovedstaden,BQ.1,
hCoV-19/Denmark/DCGC-598112/2022,EPI_ISL_15453553,14/10/2022,Europe / Denmark / Syddanmark,BQ.1,
hCoV-19/Denmark/DCGC-598115/2022,EPI_ISL_15453556,16/10/2022,Europe / Denmark / Hovedstaden,BQ.1,
hCoV-19/Denmark/DCGC-598150/2022,EPI_ISL_15453591,12/10/2022,Europe / Denmark / Syddanmark,BQ.1,
hCoV-19/Scotland/EDB72343/2022,EPI_ISL_15453675,04/10/2022,Europe / United Kingdom / Scotland,BQ.1,
hCoV-19/England/LOND-YYBKI8E/2022,EPI_ISL_15453700,29/09/2022,Europe / United Kingdom / England,BQ.1,
hCoV-19/England/LOND-YYBKIRQ/2022,EPI_ISL_15453715,04/10/2022,Europe / United Kingdom / England,BQ.1,
hCoV-19/England/LOND-YYBKIUX/2022,EPI_ISL_15453716,04/10/2022,Europe / United Kingdom / England,BQ.1,
hCoV-19/England/LOND-YYBKSDX/2022,EPI_ISL_15453721,03/10/2022,Europe / United Kingdom / England,BQ.1,
hCoV-19/England/LOND-YYBKSNT/2022,EPI_ISL_15453722,06/10/2022,Europe / United Kingdom / England,BQ.1,
hCoV-19/England/PHEC-YY8D367/2022,EPI_ISL_15453751,04/10/2022,Europe / United Kingdom / England,BQ.1,
hCoV-19/England/PHEC-YY8D3XH/2022,EPI_ISL_15453772,04/10/2022,Europe / United Kingdom / England,BQ.1,
hCoV-19/England/PHEC-YY8DTHJ/2022,EPI_ISL_15453933,05/10/2022,Europe / United Kingdom / England,BQ.1,
hCoV-19/England/PHEC-YY8DU81/2022,EPI_ISL_15453941,03/10/2022,Europe / United Kingdom / England,BQ.1,
hCoV-19/England/PHEC-YY8DUD4/2022,EPI_ISL_15453945,03/10/2022,Europe / United Kingdom / England,BQ.1,
hCoV-19/England/PHEC-YY8DZ69/2022,EPI_ISL_15453985,04/10/2022,Europe / United Kingdom / England,BQ.1,
hCoV-19/England/PHEC-YY8RBRE/2022,EPI_ISL_15454016,03/10/2022,Europe / United Kingdom / England,BQ.1,
hCoV-19/England/PHEP-YYF4FAO/2022,EPI_ISL_15454098,06/10/2022,Europe / United Kingdom / England,BQ.1,
hCoV-19/England/PHEP-YYF4JPD/2022,EPI_ISL_15454145,05/10/2022,Europe / United Kingdom / England,BQ.1,
hCoV-19/England/PHEP-YYF4K69/2022,EPI_ISL_15454155,06/10/2022,Europe / United Kingdom / England,BQ.1,
hCoV-19/England/PHEP-YYF4M4G/2022,EPI_ISL_15454173,07/10/2022,Europe / United Kingdom / England,BQ.1,
hCoV-19/Spain/MD-HGUGM-6777452/2022,EPI_ISL_15454202,14/10/2022,Europe / Spain / Madrid,BQ.1,
hCoV-19/Spain/MD-HGUGM-6762205/2022,EPI_ISL_15454219,13/10/2022,Europe / Spain / Madrid,BQ.1,
hCoV-19/England/PHEP-YYF4XIC/2022,EPI_ISL_15454294,05/10/2022,Europe / United Kingdom / England,BQ.1,
hCoV-19/Slovenia/08-101218-MB/2022,EPI_ISL_15454444,10/10/2022,Europe / Slovenia / Obalnokraska,BQ.1,
hCoV-19/Slovenia/08-101479-MB/2022,EPI_ISL_15454511,13/10/2022,Europe / Slovenia / Podravska,BQ.1,
hCoV-19/Slovenia/23-054997-MB/2022,EPI_ISL_15454884,15/10/2022,Europe / Slovenia / Obalnokraska,BQ.1,
hCoV-19/Guinea/CERFIG-37995/2022,EPI_ISL_15455553,14/09/2022,Africa / Guinea / Conakry,BQ.1,
hCoV-19/Belgium/UZB_548202210171/2022,EPI_ISL_15455573,13/10/2022,Europe / Belgium / Jette,BQ.1,
hCoV-19/Belgium/UZB_548202210179/2022,EPI_ISL_15455581,14/10/2022,Europe / Belgium / Laken,BQ.1,
hCoV-19/Belgium/rega-45994/2022,EPI_ISL_15455590,10/10/2022,Europe / Belgium / Lubbeek,BQ.1,
hCoV-19/Belgium/rega-46016/2022,EPI_ISL_15455612,11/10/2022,Europe / Belgium / Scherpenheuvel-Zichem,BQ.1,
hCoV-19/Belgium/rega-46017/2022,EPI_ISL_15455613,11/10/2022,Europe / Belgium / Leuven,BQ.1,
hCoV-19/Belgium/rega-46038/2022,EPI_ISL_15455634,05/10/2022,Europe / Belgium / Kaggevinne,BQ.1,
hCoV-19/Belgium/rega-46056/2022,EPI_ISL_15455652,13/10/2022,Europe / Belgium / Herent,BQ.1,
hCoV-19/Belgium/rega-46072/2022,EPI_ISL_15455668,05/10/2022,Europe / Belgium / Leuven,BQ.1,
hCoV-19/Belgium/12216574201/2022,EPI_ISL_15455921,12/10/2022,Europe / Belgium / Antwerp,BQ.1,
hCoV-19/Belgium/12216830801/2022,EPI_ISL_15455936,18/10/2022,Europe / Belgium / Flemish Brabant,BQ.1,
hCoV-19/France/OCC-ChuNim-2210100957/2022,EPI_ISL_15455943,10/10/2022,Europe / France / Occitanie / Gard,BQ.1,
hCoV-19/France/OCC-ChuNim-2210101020/2022,EPI_ISL_15455961,10/10/2022,Europe / France / Occitanie / Gard,BQ.1,
hCoV-19/France/IDF-SLS-762210040412/2022,EPI_ISL_15455968,13/10/2022,Europe / France / Ile-de-France / Paris,BQ.1,
hCoV-19/France/IDF-SLS-762210040419/2022,EPI_ISL_15455969,13/10/2022,Europe / France / Ile-de-France / Paris,BQ.1,
hCoV-19/France/ARA-CHUGA-2109983318/2022,EPI_ISL_15456051,19/10/2022,Europe / France / Auvergne-Rhone-Alpes / Isere,BQ.1,
hCoV-19/France/PAC-ChTo-T224111366/2022,EPI_ISL_15456129,10/10/2022,Europe / France / Provence-Alpes-Cote dâ€™Azur / Var,BQ.1,
hCoV-19/France/NOR-CHURouen-76530664/2022,EPI_ISL_15456203,03/10/2022,Europe / France / Normandie / Eure,BQ.1,
hCoV-19/France/NOR-CHURouen-77035137/2022,EPI_ISL_15456212,27/09/2022,Europe / France / Normandie / Seine-Maritime,BQ.1,
hCoV-19/France/NOR-CHURouen-24065056/2022,EPI_ISL_15456215,07/10/2022,Europe / France / Normandie / Seine-Maritime,BQ.1,
hCoV-19/France/NOR-CHURouen-24065228/2022,EPI_ISL_15456216,08/10/2022,Europe / France / Normandie / Seine-Maritime,BQ.1,
hCoV-19/France/NOR-CHURouen-76612977/2022,EPI_ISL_15456233,10/10/2022,Europe / France / Normandie / Eure,BQ.1,
hCoV-19/France/NOR-CHURouen-77035960/2022,EPI_ISL_15456238,06/10/2022,Europe / France / Normandie / Eure,BQ.1,
hCoV-19/France/NOR-CHURouen-77035953/2022,EPI_ISL_15456240,07/10/2022,Europe / France / Normandie / Eure,BQ.1,
hCoV-19/Belgium/CHUNamur14337458/2022,EPI_ISL_15456767,12/10/2022,Europe / Belgium / Namur,BQ.1,
hCoV-19/Belgium/CHUNamur14338926/2022,EPI_ISL_15456774,13/10/2022,Europe / Belgium / Namur,BQ.1,
hCoV-19/USA/NC-CORVASEQ-UNC-8189/2022,EPI_ISL_15456812,04/10/2022,North America / USA / North Carolina,BQ.1,
hCoV-19/USA/NJ-PHEL-V22045212/2022,EPI_ISL_15457230,05/10/2022,North America / USA / New Jersey,BQ.1,
hCoV-19/USA/NJ-PHEL-V22045218/2022,EPI_ISL_15457234,05/10/2022,North America / USA / New Jersey,BQ.1,
hCoV-19/USA/NJ-PHEL-V22045452/2022,EPI_ISL_15457243,11/10/2022,North America / USA / New Jersey,BQ.1,
hCoV-19/USA/NJ-PHEL-V22045593/2022,EPI_ISL_15457270,11/10/2022,North America / USA / New Jersey,BQ.1,
hCoV-19/USA/TX-CDC-QDX42187225/2022,EPI_ISL_15457742,02/10/2022,North America / USA / Texas,BQ.1,
hCoV-19/USA/AZ-CDC-QDX42187100/2022,EPI_ISL_15457829,03/10/2022,North America / USA / Arizona,BQ.1,
hCoV-19/USA/NC-CDC-QDX42256853/2022,EPI_ISL_15457910,05/10/2022,North America / USA / North Carolina,BQ.1,
hCoV-19/USA/VA-CDC-QDX42300170/2022,EPI_ISL_15458021,06/10/2022,North America / USA / Virginia,BQ.1,
hCoV-19/USA/GA-CDC-QDX42256135/2022,EPI_ISL_15458090,06/10/2022,North America / USA / Georgia,BQ.1,
hCoV-19/USA/NV-CDC-QDX42256951/2022,EPI_ISL_15458124,07/10/2022,North America / USA / Nevada,BQ.1,
hCoV-19/USA/NY-CDC-QDX42256287/2022,EPI_ISL_15458149,07/10/2022,North America / USA / New York,BQ.1,
hCoV-19/USA/NJ-CDC-QDX42256557/2022,EPI_ISL_15458194,08/10/2022,North America / USA / New Jersey,BQ.1,
hCoV-19/USA/NJ-CDC-QDX42256536/2022,EPI_ISL_15458234,08/10/2022,North America / USA / New Jersey,BQ.1,
hCoV-19/USA/NY-CDC-QDX42256466/2022,EPI_ISL_15458249,08/10/2022,North America / USA / New York,BQ.1,
hCoV-19/USA/NJ-CDC-QDX42300319/2022,EPI_ISL_15458271,09/10/2022,North America / USA / New Jersey,BQ.1,
hCoV-19/USA/NJ-CDC-QDX42300305/2022,EPI_ISL_15458273,09/10/2022,North America / USA / New Jersey,BQ.1,
hCoV-19/USA/NJ-CDC-QDX42300291/2022,EPI_ISL_15458294,09/10/2022,North America / USA / New Jersey,BQ.1,
hCoV-19/USA/NJ-PHEL-V22044404/2022,EPI_ISL_15458466,04/10/2022,North America / USA / New Jersey,BQ.1,
hCoV-19/USA/NJ-PHEL-V22044581/2022,EPI_ISL_15458478,03/10/2022,North America / USA / New Jersey,BQ.1,
hCoV-19/USA/NJ-PHEL-V22044584/2022,EPI_ISL_15458480,05/10/2022,North America / USA / New Jersey,BQ.1,
hCoV-19/USA/NJ-PHEL-V22044595/2022,EPI_ISL_15458484,06/10/2022,North America / USA / New Jersey,BQ.1,
hCoV-19/USA/NJ-PHEL-V22044823/2022,EPI_ISL_15458507,06/10/2022,North America / USA / New Jersey,BQ.1,
hCoV-19/USA/NJ-PHEL-V22044836/2022,EPI_ISL_15458508,06/10/2022,North America / USA / New Jersey,BQ.1,
hCoV-19/USA/NJ-PHEL-V22044847/2022,EPI_ISL_15458510,01/10/2022,North America / USA / New Jersey,BQ.1,
hCoV-19/USA/VA-VTVAS3-GSC39496/2022,EPI_ISL_15458585,03/10/2022,North America / USA / Virginia,BQ.1,
hCoV-19/Italy/LOM_Unimi-6540-22/2022,EPI_ISL_15458664,14/10/2022,Europe / Italy / Lombardy,BQ.1,
hCoV-19/USA/MD-HP39329-PIDGRRGEKK/2022,EPI_ISL_15458918,28/09/2022,North America / USA / Maryland,BQ.1,
hCoV-19/USA/MD-HP39410-PIDEKWYSZR/2022,EPI_ISL_15458962,07/10/2022,North America / USA / Maryland,BQ.1,
hCoV-19/USA/MD-HP39422-PIDRYTDOAL/2022,EPI_ISL_15458963,03/10/2022,North America / USA / Maryland,BQ.1,
hCoV-19/USA/MD-HP39426-PIDVTXNLPX/2022,EPI_ISL_15458965,12/10/2022,North America / USA / Maryland,BQ.1,
hCoV-19/USA/OH-PLMI-H2KVW-14061/2022,EPI_ISL_15459149,2022,North America / USA / Ohio,BQ.1,
hCoV-19/USA/CA-HLX-STM-Z9DFHVPN5/2022,EPI_ISL_15461773,03/10/2022,North America / USA / California,BQ.1,
hCoV-19/USA/CA-HLX-STM-HUHUFD33T/2022,EPI_ISL_15461818,26/09/2022,North America / USA / California,BQ.1,
hCoV-19/USA/CA-HLX-STM-7HY48JXHS/2022,EPI_ISL_15461915,01/10/2022,North America / USA / California,BQ.1,
hCoV-19/USA/CA-HLX-STM-M3F8EBGU3/2022,EPI_ISL_15461931,29/09/2022,North America / USA / California,BQ.1,
hCoV-19/USA/CA-HLX-STM-HFC4STKDT/2022,EPI_ISL_15462001,27/09/2022,North America / USA / California,BQ.1,
hCoV-19/USA/CA-HLX-STM-UR8W39GQ7/2022,EPI_ISL_15462018,04/10/2022,North America / USA / California,BQ.1,
hCoV-19/USA/CA-HLX-STM-F7P8NVM3D/2022,EPI_ISL_15462169,24/09/2022,North America / USA / California,BQ.1,
hCoV-19/USA/CT-DPH-1114155001/2022,EPI_ISL_15462832,02/10/2022,North America / USA / Connecticut / New London,BQ.1,
hCoV-19/Italy/LOM_ASSTMonza_6000162221_20123300/2022,EPI_ISL_15464192,15/10/2022,Europe / Italy / Lombardy,BQ.1,
hCoV-19/Italy/LOM_ASSTMonza_6000162226_20123300/2022,EPI_ISL_15464199,13/10/2022,Europe / Italy / Lombardy,BQ.1,
hCoV-19/Nigeria/NCDC-NR-GL-006406/2022,EPI_ISL_15464257,19/08/2022,Africa / Nigeria / Rivers,BQ.1,
hCoV-19/Nigeria/NCDC-NR-GL-006434/2022,EPI_ISL_15464269,27/09/2022,Africa / Nigeria / Rivers,BQ.1,
hCoV-19/Indonesia/JK-NIHRD-WGS-22-27784/2022,EPI_ISL_15464895,30/09/2022,Asia / Indonesia / Jakarta / North Jakarta,BQ.1,
hCoV-19/Indonesia/JK-NIHRD-WGS-22-27808/2022,EPI_ISL_15464990,03/10/2022,Asia / Indonesia / Jakarta / South Jakarta,BQ.1,
hCoV-19/Indonesia/JK-NIHRD-WGS-22-27828/2022,EPI_ISL_15465010,09/10/2022,Asia / Indonesia / Jakarta / North Jakarta,BQ.1,
hCoV-19/USA/NY-URMC-22099704-1/2022,EPI_ISL_15465336,30/09/2022,North America / USA / New York / Ontario County,BQ.1,
hCoV-19/USA/NY-URMC-22109807-1/2022,EPI_ISL_15465438,05/10/2022,North America / USA / New York / Ontario County,BQ.1,
hCoV-19/USA/AZ-ASU92806/2022,EPI_ISL_15465509,11/10/2022,North America / USA / Arizona / Maricopa County,BQ.1,
hCoV-19/USA/AZ-ASU92805/2022,EPI_ISL_15465510,14/10/2022,North America / USA / Arizona / Maricopa County,BQ.1,
hCoV-19/USA/AZ-ASU92741/2022,EPI_ISL_15465556,14/10/2022,North America / USA / Arizona / Maricopa County,BQ.1,
hCoV-19/USA/CA-SCPHL-22WGS02057/2022,EPI_ISL_15465625,13/10/2022,North America / USA / California / Sonoma County,BQ.1,
hCoV-19/USA/MD-IGS-062227700946A/2022,EPI_ISL_15465749,04/10/2022,North America / USA / Maryland,BQ.1,
hCoV-19/USA/MD-IGS-042228200994A/2022,EPI_ISL_15465775,09/10/2022,North America / USA / Maryland,BQ.1,
hCoV-19/USA/MD-IGS-052228300077A/2022,EPI_ISL_15465778,10/10/2022,North America / USA / Maryland,BQ.1,
hCoV-19/USA/MD-IGS-052228600583A/2022,EPI_ISL_15465779,13/10/2022,North America / USA / Maryland,BQ.1,
hCoV-19/USA/MD-IGS-062227701753A/2022,EPI_ISL_15465780,04/10/2022,North America / USA / Maryland,BQ.1,
hCoV-19/USA/NC-MCPH-CLT-012814/2022,EPI_ISL_15466562,10/10/2022,North America / USA / North Carolina / Mecklenburg County,BQ.1,
hCoV-19/USA/NV-SNPHL-680040/2022,EPI_ISL_15466650,29/09/2022,North America / USA / Nevada / Clark,BQ.1,
hCoV-19/USA/NV-SNPHL-681585/2022,EPI_ISL_15466663,04/10/2022,North America / USA / Nevada / Clark,BQ.1,
hCoV-19/Denmark/DCGC-598229/2022,EPI_ISL_15466935,17/10/2022,Europe / Denmark / Hovedstaden,BQ.1,
hCoV-19/Denmark/DCGC-598243/2022,EPI_ISL_15466948,16/10/2022,Europe / Denmark / Sjaelland,BQ.1,
hCoV-19/Denmark/DCGC-598258/2022,EPI_ISL_15466963,16/10/2022,Europe / Denmark / Hovedstaden,BQ.1,
hCoV-19/Denmark/DCGC-598266/2022,EPI_ISL_15466971,17/10/2022,Europe / Denmark / Hovedstaden,BQ.1,
hCoV-19/Denmark/DCGC-598277/2022,EPI_ISL_15466982,17/10/2022,Europe / Denmark / Nordjylland,BQ.1,
hCoV-19/Denmark/DCGC-598394/2022,EPI_ISL_15467099,17/10/2022,Europe / Denmark / Hovedstaden,BQ.1,
hCoV-19/Denmark/DCGC-598570/2022,EPI_ISL_15467275,16/10/2022,Europe / Denmark / Hovedstaden,BQ.1,
hCoV-19/Denmark/DCGC-598633/2022,EPI_ISL_15467338,16/10/2022,Europe / Denmark / Sjaelland,BQ.1,
hCoV-19/Denmark/DCGC-598634/2022,EPI_ISL_15467339,17/10/2022,Europe / Denmark / Midtjylland,BQ.1,
hCoV-19/Denmark/DCGC-598637/2022,EPI_ISL_15467342,16/10/2022,Europe / Denmark / Hovedstaden,BQ.1,
hCoV-19/Denmark/DCGC-598848/2022,EPI_ISL_15467551,17/10/2022,Europe / Denmark / Hovedstaden,BQ.1,
hCoV-19/Denmark/DCGC-598998/2022,EPI_ISL_15467701,16/10/2022,Europe / Denmark / Hovedstaden,BQ.1,
hCoV-19/Denmark/DCGC-599001/2022,EPI_ISL_15467704,17/10/2022,Europe / Denmark / Hovedstaden,BQ.1,
hCoV-19/England/LSPA-325BA9A2/2022,EPI_ISL_15467738,16/10/2022,Europe / United Kingdom / England,BQ.1,
hCoV-19/England/LSPA-325BB385/2022,EPI_ISL_15467739,17/10/2022,Europe / United Kingdom / England,BQ.1,
hCoV-19/England/LSPA-325BA9EE/2022,EPI_ISL_15467740,17/10/2022,Europe / United Kingdom / England,BQ.1,
hCoV-19/England/LSPA-325BA91B/2022,EPI_ISL_15467744,17/10/2022,Europe / United Kingdom / England,BQ.1,
hCoV-19/England/LSPA-325BB76B/2022,EPI_ISL_15467755,17/10/2022,Europe / United Kingdom / England,BQ.1,
hCoV-19/England/LSPA-325BA7D5/2022,EPI_ISL_15467770,16/10/2022,Europe / United Kingdom / England,BQ.1,
hCoV-19/England/LSPA-325B7FD0/2022,EPI_ISL_15467818,15/10/2022,Europe / United Kingdom / England,BQ.1,
hCoV-19/England/LSPA-325B6E4D/2022,EPI_ISL_15467865,14/10/2022,Europe / United Kingdom / England,BQ.1,
hCoV-19/England/LSPA-325B7741/2022,EPI_ISL_15467875,14/10/2022,Europe / United Kingdom / England,BQ.1,
hCoV-19/England/LSPA-325B7AB1/2022,EPI_ISL_15467912,14/10/2022,Europe / United Kingdom / England,BQ.1,
hCoV-19/England/LSPA-325B7BAF/2022,EPI_ISL_15467919,15/10/2022,Europe / United Kingdom / England,BQ.1,
hCoV-19/England/LSPA-325B7E1F/2022,EPI_ISL_15467983,15/10/2022,Europe / United Kingdom / England,BQ.1,
hCoV-19/England/LSPA-325B7DD6/2022,EPI_ISL_15467991,15/10/2022,Europe / United Kingdom / England,BQ.1,
hCoV-19/England/PLYM-325B601A/2022,EPI_ISL_15468000,13/10/2022,Europe / United Kingdom / England,BQ.1,
hCoV-19/England/LSPA-325B7055/2022,EPI_ISL_15468016,15/10/2022,Europe / United Kingdom / England,BQ.1,
hCoV-19/England/PLYM-325B5AFF/2022,EPI_ISL_15468017,13/10/2022,Europe / United Kingdom / England,BQ.1,
hCoV-19/England/PLYM-325BB428/2022,EPI_ISL_15468022,17/10/2022,Europe / United Kingdom / England,BQ.1,
hCoV-19/England/LSPA-325A49F6/2022,EPI_ISL_15468055,11/10/2022,Europe / United Kingdom / England,BQ.1,
hCoV-19/England/LSPA-325A42BF/2022,EPI_ISL_15468056,10/10/2022,Europe / United Kingdom / England,BQ.1,
hCoV-19/England/LSPA-325A43F8/2022,EPI_ISL_15468059,10/10/2022,Europe / United Kingdom / England,BQ.1,
hCoV-19/England/LSPA-325A47FC/2022,EPI_ISL_15468073,11/10/2022,Europe / United Kingdom / England,BQ.1,
hCoV-19/England/LSPA-325A45B6/2022,EPI_ISL_15468099,11/10/2022,Europe / United Kingdom / England,BQ.1,
hCoV-19/England/LSPA-325A37A2/2022,EPI_ISL_15468101,10/10/2022,Europe / United Kingdom / England,BQ.1,
hCoV-19/England/LSPA-325A404C/2022,EPI_ISL_15468105,10/10/2022,Europe / United Kingdom / England,BQ.1,
hCoV-19/England/LSPA-325A83D6/2022,EPI_ISL_15468112,09/10/2022,Europe / United Kingdom / England,BQ.1,
hCoV-19/England/LSPA-325A2C59/2022,EPI_ISL_15468121,10/10/2022,Europe / United Kingdom / England,BQ.1,
hCoV-19/England/LSPA-325A2B2F/2022,EPI_ISL_15468126,11/10/2022,Europe / United Kingdom / England,BQ.1,
hCoV-19/England/LSPA-325A29BC/2022,EPI_ISL_15468129,10/10/2022,Europe / United Kingdom / England,BQ.1,
hCoV-19/England/LSPA-325A3C2B/2022,EPI_ISL_15468153,11/10/2022,Europe / United Kingdom / England,BQ.1,
hCoV-19/England/LSPA-325A2AF5/2022,EPI_ISL_15468157,11/10/2022,Europe / United Kingdom / England,BQ.1,
hCoV-19/England/LSPA-325A843D/2022,EPI_ISL_15468166,10/10/2022,Europe / United Kingdom / England,BQ.1,
hCoV-19/England/LSPA-325A2CD1/2022,EPI_ISL_15468170,10/10/2022,Europe / United Kingdom / England,BQ.1,
hCoV-19/England/LSPA-325A54C7/2022,EPI_ISL_15468178,11/10/2022,Europe / United Kingdom / England,BQ.1,
hCoV-19/England/LSPA-325A4334/2022,EPI_ISL_15468192,10/10/2022,Europe / United Kingdom / England,BQ.1,
hCoV-19/England/LSPA-325A2E62/2022,EPI_ISL_15468199,10/10/2022,Europe / United Kingdom / England,BQ.1,
hCoV-19/England/PLYM-325AD702/2022,EPI_ISL_15468218,13/10/2022,Europe / United Kingdom / England,BQ.1,
hCoV-19/England/LSPA-325AB713/2022,EPI_ISL_15468224,12/10/2022,Europe / United Kingdom / England,BQ.1,
hCoV-19/England/LSPA-325AC6BB/2022,EPI_ISL_15468242,11/10/2022,Europe / United Kingdom / England,BQ.1,
hCoV-19/England/PLYM-325AE543/2022,EPI_ISL_15468251,13/10/2022,Europe / United Kingdom / England,BQ.1,
hCoV-19/England/LSPA-325ADB8E/2022,EPI_ISL_15468254,12/10/2022,Europe / United Kingdom / England,BQ.1,
hCoV-19/England/LSPA-325AAB09/2022,EPI_ISL_15468257,10/10/2022,Europe / United Kingdom / England,BQ.1,
hCoV-19/England/PLYM-325AE437/2022,EPI_ISL_15468258,13/10/2022,Europe / United Kingdom / England,BQ.1,
hCoV-19/England/PLYM-325AE82C/2022,EPI_ISL_15468269,12/10/2022,Europe / United Kingdom / England,BQ.1,
hCoV-19/England/LSPA-325AB50A/2022,EPI_ISL_15468287,10/10/2022,Europe / United Kingdom / England,BQ.1,
hCoV-19/England/PLYM-325AD5EA/2022,EPI_ISL_15468289,13/10/2022,Europe / United Kingdom / England,BQ.1,
hCoV-19/England/PLYM-325AE464/2022,EPI_ISL_15468295,13/10/2022,Europe / United Kingdom / England,BQ.1,
hCoV-19/England/LSPA-325AAF94/2022,EPI_ISL_15468305,10/10/2022,Europe / United Kingdom / England,BQ.1,
